SiteID,Group,Species,Row,Column,germination.spring,germination.fall,survival.spring,survival.fall,tray.damage.spring,tray.damage.fall,damage.notes.spring,damage.notes.fall,notes.spring,notes.fall
CR07,N,psme,D,9,0,,0,,0,,,,,
CR07,N,psme,D,10,0,,0,,0,,,,,
CR07,N,psme,E,1,0,,0,,1,,foot print,,,
CR07,N,psme,E,2,0,,0,,0,,,,,
CR07,N,psme,E,3,0,,0,,0,,,,,
CR07,N,psme,E,4,0,,0,,0,,,,,
CR07,N,psme,E,5,0,,0,,0,,,,,
CR07,N,psme,E,6,0,,0,,0,,,,,
CR07,N,psme,E,7,0,,0,,0,,,,,
CR07,N,psme,E,8,0,,0,,0,,,,,
CR07,N,psme,E,9,0,,0,,0,,,,,
CR07,N,psme,E,10,0,,0,,0,,,,,
CR07,N,pico,A,1,0,,0,,0,,,,,
CR07,N,pico,A,2,0,,0,,0,,,,,
CR07,N,pico,A,3,0,,0,,0,,,,,
CR07,N,pico,A,4,0,,0,,0,,,,,
CR07,N,pico,A,5,0,,0,,0,,,,,
CR07,N,pico,A,6,0,,0,,0,,,,,
CR07,N,pico,A,7,0,,0,,0,,,,,
CR07,N,pico,A,8,0,,0,,0,,,,,
CR07,N,pico,A,9,0,,0,,0,,,,,
CR07,N,pico,A,10,0,,0,,0,,,,,
CR07,N,pico,B,1,0,,0,,0,,,,,
CR07,N,pico,B,2,0,,0,,0,,,,,
CR07,N,pico,B,3,0,,0,,0,,,,,
CR07,N,pico,B,4,0,,0,,0,,,,,
CR07,N,pico,B,5,0,,0,,0,,,,,
CR07,N,pico,B,6,1,,1,,0,,,,,
CR07,N,pico,B,7,0,,0,,0,,,,,
CR07,N,pico,B,8,0,,0,,0,,,,,
CR07,N,pico,B,9,1,,1,,0,,,,,
CR07,N,pico,B,10,0,,0,,0,,,,,
CR07,N,pico,C,1,0,,0,,0,,,,,
CR07,N,pico,C,2,0,,0,,0,,,,,
CR07,N,pico,C,3,0,,0,,0,,,,,
CR07,N,pico,C,4,0,,0,,0,,,,,
CR07,N,pico,C,5,1,,1,,0,,,,,
CR07,N,pico,C,6,0,,0,,0,,,,,
CR07,N,pico,C,7,0,,0,,0,,,,,
CR07,N,pico,C,8,0,,0,,0,,,,,
CR07,N,pico,C,9,0,,0,,0,,,,,
CR07,N,pico,C,10,0,,0,,0,,,,,
CR07,N,pico,D,1,0,,0,,0,,,,,
CR07,N,pico,D,2,1,,0,,0,,,,,
CR07,N,pico,D,3,0,,0,,0,,,,,
CR07,N,pico,D,4,0,,0,,0,,,,,
CR07,N,pico,D,5,0,,0,,0,,,,,
CR07,N,pico,D,6,1,,1,,0,,,,,
CR07,N,pico,D,7,0,,0,,0,,,,,
CR07,N,pico,D,8,0,,0,,0,,,,,
CR07,N,pico,D,9,0,,0,,0,,,,,
CR07,N,pico,D,10,1,,0,,0,,,,,
CR07,N,pico,E,1,0,,0,,0,,,,,
CR07,N,pico,E,2,0,,0,,0,,,,,
CR07,N,pico,E,3,0,,0,,0,,,,,
CR07,N,pico,E,4,0,,0,,0,,,,,
CR07,N,pico,E,5,0,,0,,0,,,,,
CR07,N,pico,E,6,0,,0,,0,,,,,
CR07,N,pico,E,7,0,,0,,0,,,,,
CR07,N,pico,E,8,0,,0,,0,,,,,
CR07,N,pico,E,9,0,,0,,0,,,,,
CR07,N,pico,E,10,0,,0,,0,,,,,
CR07,N,control,A,1,0,,0,,0,,,,,
CR07,N,control,A,2,0,,0,,0,,,,,
CR07,N,control,A,3,0,,0,,0,,,,,
CR07,N,control,A,4,0,,0,,0,,,,,
CR07,N,control,A,5,0,,0,,0,,,,,
CR07,N,control,A,6,0,,0,,0,,,,,
CR07,N,control,A,7,0,,0,,0,,,,,
CR07,N,control,A,8,0,,0,,0,,,,,
CR07,N,control,A,9,0,,0,,0,,,,,
CR07,N,control,A,10,0,,0,,0,,,,,
CR07,N,control,B,1,0,,0,,0,,,,,
CR07,N,control,B,2,0,,0,,0,,,,,
CR07,N,control,B,3,0,,0,,0,,,,,
CR07,N,control,B,4,0,,0,,0,,,,,
CR07,N,control,B,5,0,,0,,0,,,,,
CR07,N,control,B,6,0,,0,,0,,,,,
CR07,N,control,B,7,0,,0,,0,,,,,
CR07,N,control,B,8,0,,0,,0,,,,,
CR07,N,control,B,9,0,,0,,0,,,,,
CR07,N,control,B,10,0,,0,,0,,,,,
CR07,N,control,C,1,0,,0,,0,,,,,
CR07,N,control,C,2,0,,0,,0,,,,,
CR07,N,control,C,3,0,,0,,0,,,,,
CR07,N,control,C,4,0,,0,,0,,,,,
CR07,N,control,C,5,0,,0,,0,,,,,
CR07,N,control,C,6,0,,0,,0,,,,,
CR07,N,control,C,7,0,,0,,0,,,,,
CR07,N,control,C,8,0,,0,,0,,,,,
CR07,N,control,C,9,0,,0,,0,,,,,
CR07,N,control,C,10,0,,0,,0,,,,,
CR07,N,control,D,1,0,,0,,0,,,,,
CR07,N,control,D,2,0,,0,,0,,,,,
CR07,N,control,D,3,0,,0,,0,,,,,
CR07,N,control,D,4,0,,0,,0,,,,,
CR07,N,control,D,5,0,,0,,0,,,,,
CR07,N,control,D,6,0,,0,,0,,,,,
CR07,N,control,D,7,0,,0,,0,,,,,
CR07,N,control,D,8,0,,0,,0,,,,,
CR07,N,control,D,9,0,,0,,0,,,,,
CR07,N,control,D,10,0,,0,,0,,,,,
CR07,N,control,E,1,0,,0,,0,,,,,
CR07,N,control,E,2,0,,0,,0,,,,,
CR07,N,control,E,3,0,,0,,0,,,,,
CR07,N,control,E,4,0,,0,,0,,,,,
CR07,N,control,E,5,0,,0,,0,,,,,
CR07,N,control,E,6,0,,0,,0,,,,,
CR07,N,control,E,7,0,,0,,0,,,,,
CR07,N,control,E,8,0,,0,,0,,,,,
CR07,N,control,E,9,0,,0,,0,,,,,
CR07,N,control,E,10,0,,0,,0,,,,,
CR07,W,psme,A,1,0,,0,,0,,,,,
CR07,W,psme,A,2,0,,0,,0,,,,,
CR07,W,psme,A,3,0,,0,,0,,,,,
CR07,W,psme,A,4,0,,0,,0,,,,,
CR07,W,psme,A,5,0,,0,,0,,,,,
CR07,W,psme,A,6,0,,0,,0,,,,,
CR07,W,psme,A,7,0,,0,,0,,,,,
CR07,W,psme,A,8,0,,0,,0,,,,,
CR07,W,psme,A,9,1,,0,,0,,,,,
CR07,W,psme,A,10,0,,0,,0,,,,,
CR07,W,psme,B,1,0,,0,,0,,,,,
CR07,W,psme,B,2,0,,0,,0,,,,,
CR07,W,psme,B,3,0,,0,,0,,,,,
CR07,W,psme,B,4,0,,0,,0,,,,,
CR07,W,psme,B,5,0,,0,,0,,,,,
CR07,W,psme,B,6,0,,0,,0,,,,,
CR07,W,psme,B,7,0,,0,,0,,,,,
CR07,W,psme,B,8,0,,0,,0,,,,,
CR07,W,psme,B,9,0,,0,,0,,,,,
CR07,W,psme,B,10,0,,0,,0,,,,,
CR07,W,psme,C,1,0,,0,,0,,,,,
CR07,W,psme,C,2,0,,0,,0,,,,,
CR07,W,psme,C,3,0,,0,,0,,,,,
CR07,W,psme,C,4,0,,0,,0,,,,,
CR07,W,psme,C,5,1,,1,,0,,,,,
CR07,W,psme,C,6,1,,1,,0,,,,,
CR07,W,psme,C,7,0,,0,,0,,,,,
CR07,W,psme,C,8,0,,0,,0,,,,,
CR07,W,psme,C,9,0,,0,,0,,,,,
CR07,W,psme,C,10,0,,0,,0,,,,,
CR07,W,psme,D,1,0,,0,,0,,,,,
CR07,W,psme,D,2,0,,0,,0,,,,,
CR07,W,psme,D,3,0,,0,,0,,,,,
CR07,W,psme,D,4,1,,1,,0,,,,,
CR07,W,psme,D,5,1,,1,,0,,,,,
CR07,W,psme,D,6,0,,0,,0,,,,,
CR07,W,psme,D,7,1,,1,,0,,,,,
CR07,W,psme,D,8,0,,0,,0,,,,,
CR07,W,psme,D,9,0,,0,,0,,,,,
CR07,W,psme,D,10,0,,0,,0,,,,,
CR07,W,psme,E,1,0,,0,,0,,,,,
CR07,W,psme,E,2,1,,1,,0,,,,,
CR07,W,psme,E,3,1,,1,,0,,,,,
CR07,W,psme,E,4,0,,0,,0,,,,,
CR07,W,psme,E,5,0,,0,,0,,,,,
CR07,W,psme,E,6,0,,0,,0,,,,,
CR07,W,psme,E,7,0,,0,,0,,,,,
CR07,W,psme,E,8,0,,0,,0,,,,,
CR07,W,psme,E,9,0,,0,,0,,,,,
CR07,W,psme,E,10,0,,0,,0,,,,,
CR07,W,pico,A,1,0,,0,,0,,,,,
CR07,W,pico,A,2,0,,0,,0,,,,,
CR07,W,pico,A,3,0,,0,,0,,,,,
CR07,W,pico,A,4,0,,0,,0,,,,,
CR07,W,pico,A,5,0,,0,,0,,,,,
CR07,W,pico,A,6,0,,0,,0,,,,,
CR07,W,pico,A,7,0,,0,,0,,,,,
CR07,W,pico,A,8,0,,0,,0,,,,,
CR07,W,pico,A,9,0,,0,,0,,,,,
CR07,W,pico,A,10,1,,0,,0,,,,,
CR07,W,pico,B,1,0,,0,,0,,,,,
CR07,W,pico,B,2,0,,0,,0,,,,,
CR07,W,pico,B,3,0,,0,,0,,,,,
CR07,W,pico,B,4,1,,1,,0,,,,,
CR07,W,pico,B,5,1,,1,,0,,,,,
CR07,W,pico,B,6,1,,1,,0,,,,,
CR07,W,pico,B,7,0,,0,,0,,,,,
CR07,W,pico,B,8,1,,1,,0,,,,,
CR07,W,pico,B,9,0,,0,,0,,,,,
CR07,W,pico,B,10,1,,1,,0,,,,,
CR07,W,pico,C,1,0,,0,,0,,,,,
CR07,W,pico,C,2,0,,0,,0,,,,,
CR07,W,pico,C,3,0,,0,,0,,,,,
CR07,W,pico,C,4,0,,0,,0,,,,,
CR07,W,pico,C,5,1,,1,,0,,,,,
CR07,W,pico,C,6,0,,0,,0,,,,,
CR07,W,pico,C,7,0,,0,,0,,,,,
CR07,W,pico,C,8,1,,1,,0,,,,,
CR07,W,pico,C,9,0,,0,,0,,,,,
CR07,W,pico,C,10,0,,0,,0,,,,,
CR07,W,pico,D,1,0,,0,,0,,,,,
CR07,W,pico,D,2,0,,0,,0,,,,,
CR07,W,pico,D,3,0,,0,,0,,,,,
CR07,W,pico,D,4,0,,0,,0,,,,,
CR07,W,pico,D,5,1,,1,,0,,,,,
CR07,W,pico,D,6,1,,1,,0,,,,,
CR07,W,pico,D,7,0,,0,,0,,,,,
CR07,W,pico,D,8,0,,0,,0,,,,,
CR07,W,pico,D,9,0,,0,,0,,,,,
CR07,W,pico,D,10,0,,0,,0,,,,,
CR07,W,pico,E,1,1,,1,,0,,,,,
CR07,W,pico,E,2,1,,0,,0,,,,,
CR07,W,pico,E,3,0,,0,,0,,,,,
CR07,W,pico,E,4,0,,0,,0,,,,,
CR07,W,pico,E,5,0,,0,,0,,,,,
CR07,W,pico,E,6,0,,0,,0,,,,,
CR07,W,pico,E,7,0,,0,,0,,,,,
CR07,W,pico,E,8,1,,1,,0,,,,,
CR07,W,pico,E,9,0,,0,,0,,,,,
CR07,W,pico,E,10,0,,0,,0,,,,,
CR07,W,control,A,1,0,,0,,0,,,,,
CR07,W,control,A,2,0,,0,,0,,,,,
CR07,W,control,A,3,0,,0,,0,,,,,
CR07,W,control,A,4,0,,0,,0,,,,,
CR07,W,control,A,5,0,,0,,0,,,,,
CR07,W,control,A,6,0,,0,,0,,,,,
CR07,W,control,A,7,0,,0,,0,,,,,
CR07,W,control,A,8,0,,0,,0,,,,,
CR07,W,control,A,9,0,,0,,0,,,,,
CR07,W,control,A,10,0,,0,,0,,,,,
CR07,W,control,B,1,0,,0,,0,,,,,
CR07,W,control,B,2,0,,0,,0,,,,,
CR07,W,control,B,3,0,,0,,0,,,,,
CR07,W,control,B,4,0,,0,,0,,,,,
CR07,W,control,B,5,0,,0,,0,,,,,
CR07,W,control,B,6,0,,0,,0,,,,,
CR07,W,control,B,7,0,,0,,0,,,,,
CR07,W,control,B,8,0,,0,,0,,,,,
CR07,W,control,B,9,0,,0,,0,,,,,
CR07,W,control,B,10,0,,0,,0,,,,,
CR07,W,control,C,1,0,,0,,0,,,,,
CR07,W,control,C,2,0,,0,,0,,,,,
CR07,W,control,C,3,0,,0,,0,,,,,
CR07,W,control,C,4,0,,0,,0,,,,,
CR07,W,control,C,5,0,,0,,0,,,,,
CR07,W,control,C,6,0,,0,,0,,,,,
CR07,W,control,C,7,0,,0,,0,,,,,
CR07,W,control,C,8,0,,0,,0,,,,,
CR07,W,control,C,9,0,,0,,0,,,,,
CR07,W,control,C,10,0,,0,,0,,,,,
CR07,W,control,D,1,0,,0,,0,,,,,
CR07,W,control,D,2,0,,0,,0,,,,,
CR07,W,control,D,3,0,,0,,0,,,,,
CR07,W,control,D,4,0,,0,,0,,,,,
CR07,W,control,D,5,0,,0,,0,,,,,
CR07,W,control,D,6,0,,0,,0,,,,,
CR07,W,control,D,7,0,,0,,0,,,,,
CR07,W,control,D,8,0,,0,,0,,,,,
CR07,W,control,D,9,0,,0,,0,,,,,
CR07,W,control,D,10,0,,0,,0,,,,,
CR07,W,control,E,1,0,,0,,0,,,,,
CR07,W,control,E,2,0,,0,,0,,,,,
CR07,W,control,E,3,0,,0,,0,,,,,
CR07,W,control,E,4,0,,0,,0,,,,,
CR07,W,control,E,5,0,,0,,0,,,,,
CR07,W,control,E,6,0,,0,,0,,,,,
CR07,W,control,E,7,0,,0,,0,,,,,
CR07,W,control,E,8,0,,0,,0,,,,,
CR07,W,control,E,9,0,,0,,0,,,,,
CR07,W,control,E,10,0,,0,,0,,,,,
CR08,S,psme,A,1,0,,0,,0,,,,,
CR08,S,psme,A,2,0,,0,,0,,,,,
CR08,S,psme,A,3,0,,0,,0,,,,,
CR08,S,psme,A,4,0,,0,,0,,,,,
CR08,S,psme,A,5,0,,0,,0,,,,,
CR08,S,psme,A,6,0,,0,,0,,,,,
CR08,S,psme,A,7,0,,0,,0,,,,,
CR08,S,psme,A,8,0,,0,,0,,,,,
CR08,S,psme,A,9,0,,0,,0,,,,,
CR08,S,psme,A,10,0,,0,,0,,,,,
CR08,S,psme,B,1,0,,0,,0,,,,,
CR08,S,psme,B,2,0,,0,,0,,,,,
CR08,S,psme,B,3,0,,0,,0,,,,,
CR08,S,psme,B,4,0,,0,,0,,,,,
CR08,S,psme,B,5,0,,0,,0,,,,,
CR08,S,psme,B,6,0,,0,,0,,,,,
CR08,S,psme,B,7,0,,0,,0,,,,,
CR08,S,psme,B,8,0,,0,,0,,,,,
CR08,S,psme,B,9,0,,0,,0,,,,,
CR08,S,psme,B,10,0,,0,,0,,,,,
CR08,S,psme,C,1,0,,0,,0,,,,,
CR08,S,psme,C,2,0,,0,,0,,,,,
CR08,S,psme,C,3,0,,0,,0,,,,,
CR08,S,psme,C,4,0,,0,,0,,,,,
CR08,S,psme,C,5,0,,0,,0,,,,,
CR08,S,psme,C,6,0,,0,,0,,,,,
CR08,S,psme,C,7,0,,0,,0,,,,,
CR08,S,psme,C,8,0,,0,,0,,,,,
CR08,S,psme,C,9,0,,0,,0,,,,,
CR08,S,psme,C,10,0,,0,,0,,,,,
CR08,S,psme,D,1,0,,0,,0,,,,,
CR08,S,psme,D,2,0,,0,,0,,,,,
CR08,S,psme,D,3,0,,0,,0,,,,,
CR08,S,psme,D,4,0,,0,,0,,,,,
CR08,S,psme,D,5,0,,0,,0,,,,,
CR08,S,psme,D,6,0,,0,,0,,,,,
CR08,S,psme,D,7,0,,0,,0,,,,,
CR08,S,psme,D,8,0,,0,,0,,,,,
CR08,S,psme,D,9,0,,0,,0,,,,,
CR08,S,psme,D,10,0,,0,,0,,,,,
CR08,S,psme,E,1,0,,0,,0,,,,,
CR08,S,psme,E,2,0,,0,,0,,,,,
CR08,S,psme,E,3,0,,0,,0,,,,,
CR08,S,psme,E,4,0,,0,,0,,,,,
CR08,S,psme,E,5,0,,0,,0,,,,,
CR08,S,psme,E,6,0,,0,,0,,,,,
CR08,S,psme,E,7,0,,0,,0,,,,,
CR08,S,psme,E,8,0,,0,,0,,,,,
CR08,S,psme,E,9,0,,0,,0,,,,,
CR08,S,psme,E,10,0,,0,,0,,,,,
CR08,S,pico,A,1,0,,0,,0,,,,,
CR08,S,pico,A,2,0,,0,,0,,,,,
CR08,S,pico,A,3,0,,0,,0,,,,,
CR08,S,pico,A,4,0,,0,,0,,,,,
CR08,S,pico,A,5,0,,0,,0,,,,,
CR08,S,pico,A,6,0,,0,,0,,,,,
CR08,S,pico,A,7,0,,0,,0,,,,,
CR08,S,pico,A,8,0,,0,,0,,,,,
CR08,S,pico,A,9,0,,0,,0,,,,,
CR08,S,pico,A,10,0,,0,,0,,,,,
CR08,S,pico,B,1,0,,0,,0,,,,,
CR08,S,pico,B,2,0,,0,,0,,,,,
CR08,S,pico,B,3,0,,0,,0,,,,,
CR08,S,pico,B,4,0,,0,,0,,,,,
CR08,S,pico,B,5,0,,0,,0,,,,,
CR08,S,pico,B,6,0,,0,,0,,,,,
CR08,S,pico,B,7,0,,0,,0,,,,,
CR08,S,pico,B,8,1,,1,,0,,,,,
CR08,S,pico,B,9,0,,0,,0,,,,,
CR08,S,pico,B,10,0,,0,,0,,,,,
CR08,S,pico,C,1,0,,0,,0,,,,,
CR08,S,pico,C,2,0,,0,,0,,,,,
CR08,S,pico,C,3,0,,0,,0,,,,,
CR08,S,pico,C,4,0,,0,,0,,,,,
CR08,S,pico,C,5,0,,0,,0,,,,,
CR08,S,pico,C,6,0,,0,,0,,,,,
CR08,S,pico,C,7,0,,0,,0,,,,,
CR08,S,pico,C,8,0,,0,,0,,,,,
CR08,S,pico,C,9,0,,0,,0,,,,,
CR08,S,pico,C,10,0,,0,,0,,,,,
CR08,S,pico,D,1,0,,0,,0,,,,,
CR08,S,pico,D,2,0,,0,,0,,,,,
CR08,S,pico,D,3,1,,1,,0,,,,,
CR08,S,pico,D,4,0,,0,,0,,,,,
CR08,S,pico,D,5,0,,0,,0,,,,,
CR08,S,pico,D,6,0,,0,,0,,,,,
CR08,S,pico,D,7,0,,0,,0,,,,,
CR08,S,pico,D,8,0,,0,,0,,,,,
CR08,S,pico,D,9,0,,0,,0,,,,,
CR08,S,pico,D,10,0,,0,,0,,,,,
CR08,S,pico,E,1,0,,0,,0,,,,,
CR08,S,pico,E,2,0,,0,,0,,,,,
CR08,S,pico,E,3,0,,0,,0,,,,,
CR08,S,pico,E,4,0,,0,,0,,,,,
CR08,S,pico,E,5,0,,0,,0,,,,,
CR08,S,pico,E,6,0,,0,,0,,,,,
CR08,S,pico,E,7,0,,0,,0,,,,,
CR08,S,pico,E,8,0,,0,,0,,,,,
CR08,S,pico,E,9,0,,0,,0,,,,,
CR08,S,pico,E,10,0,,0,,0,,,,,
CR08,S,control,A,1,0,,0,,0,,,,,
CR08,S,control,A,2,0,,0,,0,,,,,
CR08,S,control,A,3,0,,0,,0,,,,,
CR08,S,control,A,4,0,,0,,0,,,,,
CR08,S,control,A,5,0,,0,,0,,,,,
CR08,S,control,A,6,0,,0,,0,,,,,
CR08,S,control,A,7,0,,0,,0,,,,,
CR08,S,control,A,8,0,,0,,0,,,,,
CR08,S,control,A,9,0,,0,,0,,,,,
CR08,S,control,A,10,0,,0,,0,,,,,
CR08,S,control,B,1,0,,0,,0,,,,,
CR08,S,control,B,2,0,,0,,0,,,,,
CR08,S,control,B,3,0,,0,,0,,,,,
CR08,S,control,B,4,0,,0,,0,,,,,
CR08,S,control,B,5,0,,0,,0,,,,,
CR08,S,control,B,6,0,,0,,0,,,,,
CR08,S,control,B,7,0,,0,,0,,,,,
CR08,S,control,B,8,0,,0,,0,,,,,
CR08,S,control,B,9,0,,0,,0,,,,,
CR08,S,control,B,10,0,,0,,0,,,,,
CR08,S,control,C,1,0,,0,,0,,,,,
CR08,S,control,C,2,0,,0,,0,,,,,
CR08,S,control,C,3,0,,0,,0,,,,,
CR08,S,control,C,4,0,,0,,0,,,,,
CR08,S,control,C,5,0,,0,,0,,,,,
CR08,S,control,C,6,0,,0,,0,,,,,
CR08,S,control,C,7,0,,0,,0,,,,,
CR08,S,control,C,8,0,,0,,0,,,,,
CR08,S,control,C,9,0,,0,,0,,,,,
CR08,S,control,C,10,0,,0,,0,,,,,
CR08,S,control,D,1,0,,0,,0,,,,,
CR08,S,control,D,2,0,,0,,0,,,,,
CR08,S,control,D,3,0,,0,,0,,,,,
CR08,S,control,D,4,0,,0,,0,,,,,
CR08,S,control,D,5,0,,0,,0,,,,,
CR08,S,control,D,6,0,,0,,0,,,,,
CR08,S,control,D,7,0,,0,,0,,,,,
CR08,S,control,D,8,0,,0,,0,,,,,
CR08,S,control,D,9,0,,0,,0,,,,,
CR08,S,control,D,10,0,,0,,0,,,,,
CR08,S,control,E,1,0,,0,,0,,,,,
CR08,S,control,E,2,0,,0,,0,,,,,
CR08,S,control,E,3,0,,0,,0,,,,,
CR08,S,control,E,4,0,,0,,0,,,,,
CR08,S,control,E,5,0,,0,,0,,,,,
CR08,S,control,E,6,0,,0,,0,,,,,
CR08,S,control,E,7,0,,0,,0,,,,,
CR08,S,control,E,8,0,,0,,0,,,,,
CR08,S,control,E,9,0,,0,,0,,,,,
CR08,S,control,E,10,0,,0,,0,,,,,
CR08,C,psme,A,1,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,A,2,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,A,3,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,A,4,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,A,5,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,A,6,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,A,7,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,A,8,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,A,9,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,A,10,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,B,1,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,B,2,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,B,3,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,B,4,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,B,5,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,B,6,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,B,7,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,B,8,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,B,9,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,B,10,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,C,1,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,C,2,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,C,3,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,C,4,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,C,5,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,C,6,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,C,7,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,C,8,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,C,9,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,C,10,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,D,1,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,D,2,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,D,3,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,D,4,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,D,5,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,D,6,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,D,7,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,D,8,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,D,9,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,D,10,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,E,1,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,E,2,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,E,3,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,E,4,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,E,5,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,E,6,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,E,7,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,E,8,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,E,9,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,psme,E,10,0,,0,,1,,cave-in affecting most of the tray,,at least one seed shell,
CR08,C,pico,A,1,0,,0,,1,,hoof print,,,
CR08,C,pico,A,2,0,,0,,1,,hoof print,,,
CR08,C,pico,A,3,0,,0,,1,,hoof print,,,
CR08,C,pico,A,4,0,,0,,1,,hoof print,,,
CR08,C,pico,A,5,0,,0,,1,,hoof print,,,
CR08,C,pico,A,6,0,,0,,0,,,,,
CR08,C,pico,A,7,0,,0,,1,,cave-in  ,,,
CR08,C,pico,A,8,0,,0,,1,,cave-in  ,,,
CR08,C,pico,A,9,0,,0,,1,,cave-in  ,,,
CR08,C,pico,A,10,0,,0,,1,,cave-in  ,,,
CR08,C,pico,B,1,0,,0,,1,,hoof print,,,
CR08,C,pico,B,2,0,,0,,1,,hoof print,,,
CR08,C,pico,B,3,0,,0,,1,,hoof print,,,
CR08,C,pico,B,4,0,,0,,1,,hoof print,,,
CR08,C,pico,B,5,0,,0,,1,,hoof print,,,
CR08,C,pico,B,6,0,,0,,0,,,,,
CR08,C,pico,B,7,0,,0,,1,,cave-in  ,,,
CR08,C,pico,B,8,0,,0,,1,,cave-in  ,,,
CR08,C,pico,B,9,0,,0,,1,,cave-in  ,,,
CR08,C,pico,B,10,0,,0,,1,,cave-in  ,,,
CR08,C,pico,C,1,1,,1,,0,,,,,
CR08,C,pico,C,2,0,,0,,0,,,,,
CR08,C,pico,C,3,1,,1,,0,,,,,
CR08,C,pico,C,4,0,,0,,0,,,,,
CR08,C,pico,C,5,0,,0,,0,,,,,
CR08,C,pico,C,6,0,,0,,0,,,,,
CR08,C,pico,C,7,0,,0,,0,,,,,
CR08,C,pico,C,8,0,,0,,0,,,,,
CR08,C,pico,C,9,0,,0,,0,,,,,
CR08,C,pico,C,10,0,,0,,0,,,,,
CR08,C,pico,D,1,0,,0,,0,,,,,
CR08,C,pico,D,2,0,,0,,0,,,,,
CR08,C,pico,D,3,0,,0,,0,,,,,
CR08,C,pico,D,4,0,,0,,0,,,,,
CR08,C,pico,D,5,0,,0,,1,,hoof print,,,
CR08,C,pico,D,6,0,,0,,1,,hoof print,,,
CR08,C,pico,D,7,0,,0,,0,,,,,
CR08,C,pico,D,8,0,,0,,0,,,,,
